date,platform,summary,name,name_cn,tags,total_episodes,collection,id,eps,volumes,locked,nsfw,type,small_cover,grid_cover,large_cover,medium_cover,common_cover,版本特性,艺术家,发售日期,价格,播放时长,发行商,录音,碟片数量,rank,votes,ratings,rating_score,发行方,Artist,作词,作曲,编曲,品番,Type,Released,Length,Discs,制作人,中文名,厂牌,别名,介质,商品编号,特设,website,Website,产品编号,编号,Publisher,官方主页,官方网站,插图,レーベル,規格品番,ASIN,EAN,再版,備註,Official Web Site,其他,サークル,版号,出版,歌手,Catalog,HP,唱片公司,Vocal,Illustration,Producer,Lyrics,Arrange,Compose,作り手,剧本,曲目条数,社团,Strings,英文名,编录,Composer,条形码,脚本,备注,Recorded,展会,制作,发布,作詞,版权,表演者,出版者,条型码,商品番号,Sound Director,Arrangement,Conductor,Orchestra,Choir,Band,Drums,Keyboard,Piano,混音,流派,专辑类型,发行时间,其他发行日期,声音工程师,录音师,混音师,混音助理,母带制作,音乐监制,JANコード,其他发售日期,Remix,Tracks,JAN,售价,官网,媒介,发售商,Arranger,出版社,発売元,販売元,Circle,绘图,象征标志设计,鏡音リン出场服装设计,唱片数,联合制作,出品,bandcamp
2021-06-28,,,NOMAD メガロボクス2 オリジナルサウンドトラック,,"{'OST': 18, 'mabanua': 11, '2021': 11, 'ED': 3, 'anime': 3, '力荐': 2, '动画': 2, 'O.S.T.': 1, 'メガロボクス': 1}",38,"{'on_hold': 2, 'dropped': 1, 'wish': 6, 'collect': 50, 'doing': 8}",340021,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/aa/76/340021_Di00D.jpg,https://lain.bgm.tv/r/100/pic/cover/l/aa/76/340021_Di00D.jpg,https://lain.bgm.tv/pic/cover/l/aa/76/340021_Di00D.jpg,https://lain.bgm.tv/r/800/pic/cover/l/aa/76/340021_Di00D.jpg,https://lain.bgm.tv/r/400/pic/cover/l/aa/76/340021_Di00D.jpg,Digital,田中美央、稲泉りん(Lyn)、mabanua,2021-06-28,"￥ 2,400",1:08:43,,,,710,41,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 21, '9': 8, '10': 6}",8.341463414634147,,,佐々木誠、Michael Kaneko,mabanua、別所和洋,,,,,,,,,TMS MUSIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-18,,"wowaka、新曲3曲を含むボーカロイドベストアルバムと複数のクリエーターによるwowakaリミックスアルバムの2枚組！

今やトップランクのヒットメーカーとなったwowakaの2枚組21曲収録ALBUM！
【DISC-1】は、ニコニコ動画の中でもモンスター級の再生回数を誇る「ローリンガール」や「ワールズエンド・ダンスホール」「裏表ラバーズ」などのキラーチューンを余すところなく収録。
過去にCD化された楽曲も新ミックス・リマスタリングにより更に研ぎすまされた仕上がりに！ 新曲「アンハッピーリフレイン」「日常と地球の額縁」「プリズムキューブ」も、より攻撃的に、よりキャッチーになったwowakaの世界観を閉じ込めたトラックになっています！ 【DISC-2】は、wowaka楽曲を「Dixie Flatline」、「とく」などの有名クリエイターがリミックスしたファン垂涎の1枚！wowakaファンは絶対に持っていたいALBUMです！",アンハッピーリフレイン,,"{'wowaka': 140, 'Vocaloid': 130, '初音ミク': 47, 'アンハッピーリフレイン': 35, '迷の中毒性': 29, '2011': 19, '神砖': 18, '同人音樂': 12, 'JPOP': 9, 'album': 6, '★Vocaloid': 6, '神曲': 5, '摇滚': 2, '同人音楽': 2, '同人': 2, 'キャプミラP': 1, '已经购入': 1, 'LP': 1, '神作词': 1, '补分': 1, 'R.I.P': 1, '已整理': 1, 'pagodes': 1, 'Pop_rock': 1, 'Dixie_Flatline': 1, 'v家': 1, '同人音乐': 1, 'Voc@loid': 1, 'whoo': 1, '阿部尚徳': 1}",21,"{'on_hold': 3, 'dropped': 2, 'wish': 30, 'collect': 385, 'doing': 27}",13011,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/3d/a5/13011_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/3d/a5/13011_jp.jpg,https://lain.bgm.tv/pic/cover/l/3d/a5/13011_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/3d/a5/13011_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/3d/a5/13011_jp.jpg,,wowaka(現実逃避P) feat. 初音ミク、pagodes,2011-05-18,"￥ 2,500",,,BALLOOM,,49,301,"{'1': 0, '2': 1, '3': 0, '4': 0, '5': 2, '6': 2, '7': 18, '8': 69, '9': 106, '10': 103}",8.92358803986711,BALLOOM,,wowaka(現実逃避P),wowaka(現実逃避P),wowaka(現実逃避P)、キャプテンミライ(キャプミラP)、acane_madder、とく(阿部尚徳)、whoo、Dixie Flatline,,,,,,,,,[{'v': 'UNHAPPY REFRAIN'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,,"琵琶法師により語り継がれ、後世の文学や演劇に大きな影響を与えた大古典『平家物語』。
圧倒的語り口による古川日出男訳を底本に、精鋭クリエイターによって初のTVアニメ化。
《監督》山田尚子×《脚本》吉田玲子×《キャラクター原案》高野文子×《音楽》牛尾憲輔!
一大叙事詩を、少女の目を通じて叙情的に描き出す。

監督:山田尚子×音楽:牛尾憲輔のコラボレーションとしては3作目、且つ、本作は初のシリーズ作品でのコラボレーションとなる。
これまで徹底したコンセプトワークに基づき繊細な世界を音楽で表現してきたが、本作でもその強力なタッグは健在。
シリーズ作品としては異例の、各話・各シーンごとの綿密な選曲作業を山田・牛尾の2名で実施。
結果、伝統的な雅楽器を取り入れたものから、弦楽、ポストロックや電子音楽に至るまで、国や時代にとらわれない大胆かつ豊潤な背景音楽が実現した。

オリジナル・サウンドトラックには劇伴のほか、主人公・びわの印象的な琵琶語りのインストゥルメンタルも収録。
琵琶の扇情的な響きを現代的音響で構築した全く新しい音楽世界の隅々を、つぶさに感じ取ることができる必聴の音源となっている。",諸行鎮魂位相　requiem phases,,"{'OST': 31, '牛尾憲輔': 20, '2022': 13, '平家物語': 8, '牛尾宪辅': 6, '动画': 2, 'anime': 2, 'anisong': 1}",43,"{'on_hold': 3, 'dropped': 0, 'wish': 7, 'collect': 86, 'doing': 6}",352629,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/ad/85/352629_8YX7m.jpg,https://lain.bgm.tv/r/100/pic/cover/l/ad/85/352629_8YX7m.jpg,https://lain.bgm.tv/pic/cover/l/ad/85/352629_8YX7m.jpg,https://lain.bgm.tv/r/800/pic/cover/l/ad/85/352629_8YX7m.jpg,https://lain.bgm.tv/r/400/pic/cover/l/ad/85/352629_8YX7m.jpg,"Original Soundtrack, CD/LP(Vinyl)",,2022-01-05,"[{'v': 'LP(Vinyl) ￥6,050'}, {'v': 'CD ￥3,850'}]","[{'v': 'LP 01:11:33'}, {'v': 'CD 01:24:49'}]",,,2,642,62,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 2, '7': 8, '8': 26, '9': 22, '10': 4}",8.290322580645162,,,後藤幸浩,牛尾憲輔、後藤幸浩,牛尾憲輔、後藤幸浩,,,,,,,,,[{'v': 'TVアニメ「平家物語」オリジナル・サウンドトラック'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,収録曲数：LP 35曲、CD 43曲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,,ミュージカル×アニメーションで紡ぐ、二層展開式少女歌劇『少女☆歌劇 レヴュースタァライト』よりアニメ本編で使用された“レヴュー曲”を収録したアルバムが発売!,ラ レヴュー ド マチネ,,"{'少女☆歌劇': 66, '插入歌': 49, '藤澤慶昌': 27, 'スタァライト九九組': 24, 'anime': 20, '中村康隆': 18, '2018': 17, '2018年': 15, '歌剧': 12, 'OST': 8, '石井健太郎': 8, 'IN': 8, 'ED': 5, '百合': 4, '动画': 3, '插入曲': 3, 'UiNA': 1, '10': 1, 'Revue': 1, '版权受限（呕）': 1, '尋木ヒロ': 1, '波丽佳音': 1, '2018_8_22': 1, 'MA': 1, '2018年8月': 1, '藤泽庆昌': 1, 'VOCAL': 1, 'anisong': 1, '挿入歌': 1, 'ACG': 1}",10,"{'on_hold': 3, 'dropped': 0, 'wish': 18, 'collect': 360, 'doing': 28}",255661,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/bd/35/255661_rniDK.jpg,https://lain.bgm.tv/r/100/pic/cover/l/bd/35/255661_rniDK.jpg,https://lain.bgm.tv/pic/cover/l/bd/35/255661_rniDK.jpg,https://lain.bgm.tv/r/800/pic/cover/l/bd/35/255661_rniDK.jpg,https://lain.bgm.tv/r/400/pic/cover/l/bd/35/255661_rniDK.jpg,,スタァライト九九組【愛城華恋(CV:小山百代)、神楽ひかり(CV:三森すずこ)、天堂真矢(CV:富田麻帆)、星見純那(CV:佐藤日向)、露崎まひる(CV:岩田陽葵)、大場なな(CV:小泉萌香)、西條クロディーヌ(CV:相羽あいな)、石動双葉(CV:生田輝)、花柳香子(CV:伊藤彩沙)】,2018-08-22,"￥ 2,700",36 分,,,1,97,280,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 4, '7': 17, '8': 80, '9': 117, '10': 61}",8.753571428571428,,,中村彼方,石井健太郎 / 中村康隆 / 藤澤慶昌 / 小高光太郎 / UiNA / 大川茂伸 / 尋木ヒロ,石井健太郎 / 藤澤慶昌 / 加藤達也 / 小高光太郎 / 藤井亮太 / 谷ナオキ / 伊藤賢 / 尋木ヒロ,,,,,,,,ポニーキャニオン,"[{'v': 'La Revue de Matinée'}, {'v': '「少女☆歌劇 レヴュースタァライト」劇中歌アルバムVol.1「ラ レヴュー ド マチネ」'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-12,,Rewriteゲーム中で使用されたBGMに合わせ、各テーマソングのフルコーラス版を加え全63曲を収録。,Rewrite Original SoundTrack,,"{'key': 190, 'OST': 166, '麻枝准': 148, '水月陵': 144, 'Rewrite': 116, '折户伸治': 112, '井内舞子': 71, '细井聪司': 63, 'galgame': 51, '多田葵': 30, '治愈': 17, '細井聡司': 16, '恋文': 12, '2011': 9, 'KSL': 8, '折戸伸治': 5, 'やなぎなぎ': 4, 'nagi': 3, '2011年': 3, '神曲': 3, 'Honesty': 2, '水谷瑠奈': 2, 'ゲーム': 2, '游戏': 2, '游戏ost': 1, 'iTunes购入': 1, 'cjb': 1, '三輪学': 1, 'Tr₇Sr₊': 1, '氛围': 1}",66,"{'on_hold': 6, 'dropped': 3, 'wish': 45, 'collect': 757, 'doing': 40}",21098,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/b8/d6/21098_oH828.jpg,https://lain.bgm.tv/r/100/pic/cover/l/b8/d6/21098_oH828.jpg,https://lain.bgm.tv/pic/cover/l/b8/d6/21098_oH828.jpg,https://lain.bgm.tv/r/800/pic/cover/l/b8/d6/21098_oH828.jpg,https://lain.bgm.tv/r/400/pic/cover/l/b8/d6/21098_oH828.jpg,"Original Soundtrack, CD",水谷瑠奈、サイキックラバー、やなぎなぎ、多田葵,2011-08-12 (C80),"￥3,800＋税",67:57+70:31+67:34,,,3,31,599,"{'1': 2, '2': 0, '3': 0, '4': 0, '5': 1, '6': 11, '7': 34, '8': 141, '9': 184, '10': 226}",8.939899833055092,,,都乃河勇人、塚越雄一朗、YOFFY、竜騎士07、麻枝准,水月陵、井内舞子、細井聡司、折戸伸治、麻枝准、塚越雄一朗、YOFFY,水月陵、井内舞子、細井聡司、折戸伸治、ANANT-GARDE EYES、TERRA(テラ)、三輪学、MANYO、どんまる、a2c、塚越雄一朗、大石憲一郎、井内啓二、森藤晶司,,,,,,,,,,,KSLA-0073～75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-30,,TVアニメ『フルーツバスケット』のイメージアルバム。BGMのオーケストラ・アレンジや、岡崎律子の新曲「空色」「セレナーデ」「愛すべき明日」含む番組の雰囲気にぴったりな癒し系アルバム。,フルーツバスケット ― 四季 ―,,"{'OST': 9, '岡崎律子': 7, '安部純': 4, '2001': 3, '岩本正樹': 3, '村山達哉': 2, '長谷川智樹': 2, 'IM': 2, 'ED': 2, 'アニメ': 2, 'OP': 2, '动画': 1, '水果篮子': 1}",11,"{'on_hold': 0, 'dropped': 1, 'wish': 4, 'collect': 40, 'doing': 3}",76886,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/92/8c/76886_ZL83w.jpg,https://lain.bgm.tv/r/100/pic/cover/l/92/8c/76886_ZL83w.jpg,https://lain.bgm.tv/pic/cover/l/92/8c/76886_ZL83w.jpg,https://lain.bgm.tv/r/800/pic/cover/l/92/8c/76886_ZL83w.jpg,https://lain.bgm.tv/r/400/pic/cover/l/92/8c/76886_ZL83w.jpg,Soundtrack,TVサントラ / 岡崎律子,2001-10-30,"￥ 2,500",39 m,,キングレコード,,401,26,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 7, '9': 12, '10': 5}",8.76923076923077,キングレコード,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,"アニメ「四月は君の嘘」をカラフルに彩る珠玉の劇伴とクラシック曲を起点に書き上げたORIGINAL SONG 4曲を収録したオリジナルアルバム。
ブックレットにはイシグロ監督と横山氏の対談を収録。",四月は君の嘘 ORIGINAL SONG &amp; SOUNDTRACK,四月是你的谎言 ORIGINAL SONG &amp; SOUNDTRACK,"{'OST': 100, '横山克': 98, '四月は君の嘘': 48, '2015': 32, '四月是你的谎言': 25, 'anime': 10, 'O.S.T.': 7, 'ENA☆': 6, '动画': 6, 'ACG': 5, '动画歌曲': 5, '古典': 2, '150121': 1, '专辑佳作': 1, '2015年': 1, '动画OP': 1, 'アニメ': 1, '治愈': 1, '7': 1, '恋爱': 1, '原声集': 1, 'Aniplex': 1}",65,"{'on_hold': 4, 'dropped': 1, 'wish': 30, 'collect': 343, 'doing': 21}",117091,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/fb/15/117091_XIUlT.jpg,https://lain.bgm.tv/r/100/pic/cover/l/fb/15/117091_XIUlT.jpg,https://lain.bgm.tv/pic/cover/l/fb/15/117091_XIUlT.jpg,https://lain.bgm.tv/r/800/pic/cover/l/fb/15/117091_XIUlT.jpg,https://lain.bgm.tv/r/400/pic/cover/l/fb/15/117091_XIUlT.jpg,,ENA☆ / 横山克,2015-01-21,"￥3,240",144 分,,文化村スタジオ / Sound City Studio / CRESCENTE STUDIO / LAB recorders / Miracle Bus Studio,2,473,254,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 3, '6': 6, '7': 37, '8': 109, '9': 69, '10': 29}",8.255905511811024,,,ENA☆,横山克,横山克,,,,,,,四月是你的谎言 ORIGINAL SONG &amp; SOUNDTRACK,Aniplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,,"実力派シンガー・ソングライター“KOKIA”がガンスリンガー・ガール最新作のOPテーマを熱唱！

TVアニメ「GUNSLINGER GIRL -IL TEATRINO-」のOPテーマを収録したシングルがリリース！
実力派シンガー・ソングライター“KOKIA”が、せつなくも力強さを感じるOPテーマとカップリング曲の作詞、作曲、ボーカルを全て担当！ ",たった1つの想い,,"{'Kokia': 29, 'OP': 20, '神枪少女': 12, 'GUNSLINGER_GIRL': 7, '2008': 6, 'anime': 4, 'single': 4, 'GUNSLINGER': 3, 'OPED插入歌': 2, 'OP_ED': 2, 'Bplus': 1, 'アニソン': 1, '2008年': 1, 'GunslingerGirl': 1, 'OPED': 1, '动画': 1, 'アニメ': 1}",4,"{'on_hold': 1, 'dropped': 0, 'wish': 4, 'collect': 162, 'doing': 5}",29599,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/8d/4a/29599_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/8d/4a/29599_jp.jpg,https://lain.bgm.tv/pic/cover/l/8d/4a/29599_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/8d/4a/29599_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/8d/4a/29599_jp.jpg,Single / Maxi,KOKIA,2008-01-23,"￥ 1,260",16 m,,マーベラスAQL,1,508,126,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2, '6': 3, '7': 21, '8': 49, '9': 34, '10': 17}",8.277777777777779,マーベラスAQL,,KOKIA,KOKIA,KOKIAn'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09,,"『月姫』『Fate/stay night』を生み出した“TYPE-MOON”による、いまもっとも注目を集める最新PCゲーム『魔法使いの夜』が2012年4月12日にいよいよ発売。

シナリオを手掛けるのは『空の境界』等で高い評価を得ている奈須きのこ。サウンドトラックには、劇伴曲に加え、話題のクリエイター集団“supercell”が手掛けたエンディングテーマ『星が瞬くこんな夜に』を収録。

音楽を担当するのは、作品の持つ重さをサウンド面から表現するため、TYPE-MOONサウンドスタッフに加え、深澤秀行氏も参加。オーケストラ系サウンドが時に重厚に、時に軽やかに、物語を演出しています。",魔法使いの夜 オリジナルサウンドトラック,,"{'OST': 222, '深澤秀行': 203, '魔法使いの夜': 177, 'galgame': 96, 'Type-Moon': 89, 'supercell': 57, '2012': 46, 'ryo': 45, '魔法使之夜': 29, '深泽秀行': 28, '名曲改编': 22, '好棒': 20, '游戏': 12, '奇幻': 11, '芳賀敬太': 6, '永田大祐': 3, '石川敏': 2, 'GAL': 2, 'VGM': 2, 'O.S.T.': 2, '2012年': 2, '今野均': 1, '未观看原作': 1, '实体购入希望': 1, '文字AVG': 1, '游戏OST·插曲·精选集': 1, '120509': 1, '爵音': 1, '耐听型': 1, 'ADV': 1}",59,"{'on_hold': 6, 'dropped': 3, 'wish': 52, 'collect': 854, 'doing': 45}",36140,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/1d/15/36140_119w7.jpg,https://lain.bgm.tv/r/100/pic/cover/l/1d/15/36140_119w7.jpg,https://lain.bgm.tv/pic/cover/l/1d/15/36140_119w7.jpg,https://lain.bgm.tv/r/800/pic/cover/l/1d/15/36140_119w7.jpg,https://lain.bgm.tv/r/400/pic/cover/l/1d/15/36140_119w7.jpg,,supercell / 今野均ストリングス,2012-05-09,"￥ 3,500",180 分,,Aniplex,3,14,683,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 1, '6': 5, '7': 27, '8': 112, '9': 281, '10': 256}",9.092240117130308,,,ryo,深澤秀行、KATE(芳賀敬太)、James Harris(永田大祐)、hil(石川敏)、ryo,深澤秀行、ryo,,,,,,,,,[{'v': 'WITCH ON THE HOLY NIGHT ORIGINAL SOUNDTRACK'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,西尾維新原作の小説、物語シリーズのTVアニメ主題歌集。『化物語』から『<物語>シリーズセカンドシーズン』までオープニング＆エンディング主題歌を振るサイズで収録。ノンクレジット映像収録のブルーレイディスク付き。,歌物語  -〈物語〉シリーズ主題歌集-,歌物语 物语系列主题歌集,"{'神前晓': 109, '物语系列': 99, 'OST': 79, 'OP': 47, 'ED': 44, '歌物语': 41, '2016': 40, '沢城みゆき': 21, '堀江由衣': 21, '花澤香菜': 19, '喜多村英梨': 14, 'ryo': 10, 'Collection': 10, '神前暁': 8, '动画': 5, 'Aniplex': 5, '斎藤千和': 3, '田中秀和': 3, '加藤英美里': 3, 'anime': 3, 'やなぎなぎ': 3, '春奈るな': 2, 'ClariS': 2, '角色歌': 2, 'アニメ': 2, '动画歌曲': 1, '神曲满天飞': 1, 'megrock': 1, 'V.A.': 1, '十星': 1}",24,"{'on_hold': 9, 'dropped': 1, 'wish': 42, 'collect': 590, 'doing': 42}",148013,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/63/02/148013_3pjyp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/63/02/148013_3pjyp.jpg,https://lain.bgm.tv/pic/cover/l/63/02/148013_3pjyp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/63/02/148013_3pjyp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/63/02/148013_3pjyp.jpg,CD+BD/DVD,斎藤千和 / 加藤英美里 / 沢城みゆき / 花澤香菜 / 堀江由衣 / やなぎなぎ / 喜多村英梨 / 井口裕香 / ClariS / 河野マリナ(河野万里奈) / 春奈るな / 三木眞一郎,2016-01-06,"￥4,298",101 m,,,3,87,441,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 3, '7': 27, '8': 120, '9': 207, '10': 83}",8.764172335600907,,,meg rock / ryo / こだまさおり / じん,神前暁 / ryo / じん / ミト / 黒須克彦 / 田中秀和,神前暁 / ryo / 高田龍一 / じん / 中西亮輔 / ミト / 鈴木Daichi秀行 / 田中秀和,,,,,,,歌物语 物语系列主题歌集,Aniplex,,,,,,,,,,,http://www.monogatari-series.com/utamonogatari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,,"supercell久々のシングルは話題のアニメ映画「ねらわれた学園」のオープニングテーマ! 
「ねらわれた学園」は眉村卓のSFジュブナイル小説が原作で薬師丸ひろ子主演で1981年に映画化され、大きな話題を呼んだ。監督は、日本テレビ系で放送された「魍魎の匣」の監督を務めた中村亮介。また、「境界線上のホライゾン」「アクセル・ワールド」などを手がけたサンライズの第8スタジオが制作を担当する。これまでに映画化2回(81年と97年)、ドラマ化4回と、計6回にわたり実写化されてきた話題作を、今回は新解釈を加え初のアニメーションで映画化する。",銀色飛行船,,"{'supercell': 72, 'ryo': 45, 'OP': 30, 'koeda': 19, '被狙击的学园': 18, '2012': 17, 'ねらわれた学園': 17, 'こゑだ': 12, 'anime': 7, 'Sony': 6, 'single': 4, 'CM': 3, 'ACG': 3, '个人神曲': 2, '动画': 2, '力荐': 1, '☆ACG': 1, 'Main_Theme': 1, '2012年': 1, '★同人音楽': 1, 'Anime_OP': 1, '动漫主题曲': 1, 'IN': 1, '日本': 1, '治愈': 1, '主题曲': 1, 'OPED': 1, 'JPOP': 1, '剧场版': 1, '中二病': 1}",5,"{'on_hold': 0, 'dropped': 0, 'wish': 10, 'collect': 273, 'doing': 9}",49882,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/ea/c8/49882_UIeTw.jpg,https://lain.bgm.tv/r/100/pic/cover/l/ea/c8/49882_UIeTw.jpg,https://lain.bgm.tv/pic/cover/l/ea/c8/49882_UIeTw.jpg,https://lain.bgm.tv/r/800/pic/cover/l/ea/c8/49882_UIeTw.jpg,https://lain.bgm.tv/r/400/pic/cover/l/ea/c8/49882_UIeTw.jpg,"Single, CD+DVD, Limited Edition",supercell,2012-12-19,"￥ 1,223",24:11,,Sony Music Records,1,1024,211,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 3, '6': 10, '7': 41, '8': 95, '9': 48, '10': 14}",8.028436018957345,Sony Music Records,,,,,,,,,,,,,,,,,,,,,,,,,,,B009GN7AKA,4988009054780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,,鈴木みのり4枚目となるニューシングル。TVアニメ「恋する小惑星」エンディングテーマ『夜空』が収録。,夜空,,"{'ED': 42, '鈴木みのり': 27, '恋爱小行星': 21, '2020': 13, '恋する小惑星': 10, '2020年01月': 6, '动画歌曲': 6, 'single': 4, '治愈': 2, '2020-02': 2, 'アニメ': 1, 'ACG': 1, '2020年': 1, '片尾曲': 1, '动画': 1, 'まんがタイムきらら': 1, '6': 1}",6,"{'on_hold': 1, 'dropped': 0, 'wish': 10, 'collect': 138, 'doing': 13}",295295,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/1a/e4/295295_9Te5l.jpg,https://lain.bgm.tv/r/100/pic/cover/l/1a/e4/295295_9Te5l.jpg,https://lain.bgm.tv/pic/cover/l/1a/e4/295295_9Te5l.jpg,https://lain.bgm.tv/r/800/pic/cover/l/1a/e4/295295_9Te5l.jpg,https://lain.bgm.tv/r/400/pic/cover/l/1a/e4/295295_9Te5l.jpg,,鈴木みのり,2020-02-12,"￥1,540",,,,1,769,96,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 4, '7': 17, '8': 42, '9': 25, '10': 8}",8.166666666666666,,,中村砂羽、饗庭純、鈴木みのり,h-wonder、出羽良彰、北川勝利,h-wonder、出羽良彰、北川勝利,,,,,,,,フライングドッグ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-25,,"PCゲームソフト 「鎖-クサリ-」 の主題歌でデビューしたSuaraのファーストアルバム。
「鎖-クサリ-」 OPテーマ 「睡蓮－あまねく花－」、EDテーマ 「星座」 とTVアニメ 「ToHeart2」 EDテーマ 「トモシビ」 （アコースティックバージョン） を含む全7曲収録。
发售日: 2006.1.25
品    番:KICA-1384
曲    目:
01.    睡蓮－あまねく花－              
02.    遠い街            
03.    トモシビ（acoustic version）            
04.    星座                
05.    十月雨
06.    pray
07.    はじまりの約束",アマネウタ,,"{'Suara': 19, 'leaf': 6, 'aquaplus': 4, '歌姫': 3, '专辑': 1, '日本': 1, '叶键': 1}",7,"{'on_hold': 0, 'dropped': 0, 'wish': 0, 'collect': 46, 'doing': 1}",817,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/31/83/817_GOP3Z.jpg,https://lain.bgm.tv/r/100/pic/cover/l/31/83/817_GOP3Z.jpg,https://lain.bgm.tv/pic/cover/l/31/83/817_GOP3Z.jpg,https://lain.bgm.tv/r/800/pic/cover/l/31/83/817_GOP3Z.jpg,https://lain.bgm.tv/r/400/pic/cover/l/31/83/817_GOP3Z.jpg,,,,,,,,,1116,32,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 3, '7': 3, '8': 14, '9': 9, '10': 3}",8.1875,,Suara,,,,,Album,2006-01-25,34 分,1,,,,,,,,,,,,キングレコード,,,,,,,,,,,,,,,,,,,,,製作人,,,,,,,,,,,,,,,錄製,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
